subject_id,question,chunk_number,chunk_text,start_time,end_time
34,9,6,His widow. She is not widow if he is alive.,40.453,45.197
34,9,7,There is no widow if she is alive.,47.76,59.13
34,9,8,oh oh okay or he can't marry her because he is not alive i think it is the answer,59.988,73.407
34,10,1,Which sentence is correct? A. The jolk of the egg are wife. The jolk of the egg is wife.,1.01,9.064
34,10,2,I don't know. I don't know.,9.084,13.111
34,10,3,The jolk.,13.131,16.477
34,10,4,I think B.,16.497,17.499
34,10,5,But I don't know.,17.939,19.322
34,10,6,I'm going to say B.,20.564,21.145
35,2,1,"If you remember the words in the first person in the second place, what place would you be in them?",0.537,14.26
35,3,1,Whoa Whoa Whoa What a tricky question,3.322,20.598
35,3,2,So So Half plane crashes in the United States,21.379,30.527
35,3,3,You don't know how,31.468,32.569
35,3,4,"We can show, I don't know, the survivals",33.055,39.663
35,3,5,"I don't know, I think it should be recording Ruins National",41.045,58.287
35,3,6,"No, we will have time.",61.76,63.278
35,3,7,"Yeah, thank you.",65.22,65.827
35,3,8,Thanks.,65.848,66.758
35,4,1,monkey squirrel and the bird are waiting on the top of a company tree who will get the banana first,0.554,8.066
35,4,2,"the monkey, the squirrel and the bird",8.427,11.712
35,4,3,so monkey likes bananas so they will run to catch him first,13.455,24.993
35,4,4,"the monkey, obviously",26.535,28.198
35,4,5,I love these questions.,31.621,32.705
35,5,1,"I want to store a pink house. There was a pink person, pink cat, pink fish. Oh, such a nice home. A pink computer, a pink chair, a pink table, a pink tower, a pink shower.",0.841,12.955
35,5,2,"Okay, now I'm being... Everything was pink. And so...",12.975,25.27
35,5,3,The stairs... I don't know. The stairs should be white.,25.29,29.515
35,5,4,contrast the colors. I don't really like pink. It's a color that makes me throw,34.152,52.785
35,6,1,How many of each animal hypnosis is put on the ark?,3.743,10.693
35,6,2,"Wait, I don't know",11.955,13.157
35,6,3,And what?,14.799,15.14
35,6,4,Thousands?,15.4,17.604
35,6,5,More than that?,17.624,18.625
35,6,6,Billions?,19.046,19.747
35,6,7,Trillions?,19.907,20.768
35,6,8,All of the animals that have escaped?,24.414,31.945
35,6,9,"to the end, to the end.",32.465,33.874
35,6,10,You're in the center.,35.665,37.497
35,7,1,1 goes west and electric turn 1 is east and which card not electric turn 1 is east so 1 goes west,0.993,26.528
35,7,2,I think it's... West.,30.102,37.095
35,7,3,"Yeah, I think it's West.",37.115,43.207
35,7,4,I don't know.,43.227,45.692
35,7,5,This is kind of tricky.,46.293,47.335
35,8,1,"if you have another one match and walk into a dark room where there is an oil lamp, a newspaper, and which thing would you like first?",0.79,10.285
35,8,2,"So, an oil lamp, newspaper, and wood.",10.305,14.05
35,8,3,"Well, first, I would use a newspaper.",15.432,22.002
35,8,4,"Wait, you walk into a dark room.",23.525,25.368
35,8,5,"Oil lamp,  oil lamp should be the logical and oil lamp and the paper and wood maybe wood, wood like the torches yeah wood",26.85,58.287
35,9,1,"Would it be ethical for a man to marry the sister of his freedom? Wow, this one is powerful Would it be ethical for a man to marry the sister of his freedom?",0.672,21.714
35,9,2,I don't know I don't know  It's a hard question,23.315,31.108
35,9,3,I wouldn't like to I wouldn't like I have one to marry my sister who I know,38.517,47.288
35,9,4,"If we saw his luck, he's fine Ok, my sister is dead",50.452,56.7
35,9,5,"No, I'm there. So I have to tell you. I have to tell you. I have to tell you. I have to tell you.",59.431,77.59
35,9,6,She is. She has to tell me the worst.,81.194,88.662
35,9,7,but then he should follow his journey I guess his journey and now he,89.975,112.708
35,9,8,"Oh, I'm sorry. Yeah.",122.392,125.5
35,10,1,The yolk of the egg are white. The yolk of the egg is white. The yolk of the egg... I don't know. The yolk of the egg are white.,0.503,30.291
35,10,2,What is the yoke of the earth?,30.929,34.133
35,10,3,"I don't know, but the sentence I think it's me because we are talking about something that is singular, not plural.",34.153,56.498
36,1,1,mary's father has five daughters but no sons,1.837,4.903
36,1,2,nana nanny nini nonu,5.184,7.328
36,1,3,what is the five daughters name,8.23,9.873
36,1,4,probably mary because mary's father,9.893,16.386
36,2,1,"If you were running a race and you passed the person in second place, what place would you be in now?",0.031,6.957
36,2,2,"So, you pass the second place, you stay second place.",8.282,11.053
36,3,1,"Ok, so...  The plane takes off from JFK Airport in New York,",0.031,22.607
36,3,2,"so I think it's in the United States, because it's from the...",22.627,28.23
36,3,3,The plane was coming.,29.114,34.898
36,4,1,"A monkey, a squirrel and a bird are racing to the top of a coconut tree.",0.031,4.221
36,4,2,"Who will get the banana first? The monkey, the squirrel or the bird?",4.763,9.214
36,4,3,It's a coconut tree so I think it doesn't have banana.,12.161,15.389
36,4,4,So no one.,15.83,16.993
36,5,1,"In a one story pink house there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower, everything was pink.",0.031,11.389
36,5,2,What color were the stairs probably?,11.99,13.773
36,5,3,It says one story pink house so it doesn't have stairs.,13.813,20.183
36,6,1,How many of each animal did Moses put on the ark?,0.031,4.07
36,6,2,"Two of each animal, yes.",4.893,7.003
36,7,1,"The wind blows west, an electric train runs east, in which cardinal direction does the smoke from the locomotive blow.",0.976,9.174
36,7,2,"The locomotive is electric, so I don't think it has smoke, so it doesn't direction.",10.697,19.356
36,8,1,"If you have only one match and you walk into a dark room where there is a lamp, a newspaper and wood, which thing would you light first?",0.79,9.183
36,8,2,I think I would light first wood because it gives us light because of the fire.,10.485,19.238
36,9,1,Would it be ethical for a man to marry the sister of his widow?,1.499,10.799
36,9,2,"It's a widow, so the man doesn't exist.",16.792,19.338
36,9,3,The man is dead.,20.119,20.841
36,10,1,Which sentence is correct? A. The yolk of the egg are white. B. The yolk of the egg is white.,1.263,12.052
36,10,2,I think it's B.,12.513,13.315
37,1,1,Mary's father has five daughters but no sons.,11.084,13.527
37,1,2,"Nana, Nene.",14.387,17.09
37,1,3,"Nana, Nene, Nene, Nono.",17.11,19.092
37,1,4,What is the fifth daughter's name probably?,19.733,21.615
37,1,5,"Nana, Nene, Nene, Nene, Nono.",21.655,34.909
37,1,6,Nunu?,37.451,37.952
37,1,7,"No, no.",43.045,43.64
37,2,1,"If you were running a race and you passed the person in second place, what place would you be in now?",2.731,7.284
37,2,2,First place?,8.568,9.109
37,2,3,"Oh, second place.",13.141,13.883
37,2,4,What am I talking about?,13.963,16.169
37,2,5,Second place.,16.189,16.791
37,3,1,It's a stormy night and a plane takes off from JFK Airport in New York.,2.9,6.606
37,3,2,"The storm worsens and the plane crashes half-lands in the United States, the other half-lands in Canada, in which country do you bury the survivors?",7.046,14.397
37,3,3,"It's dependent upon their nationality, I suppose.",20.366,23.471
37,3,4,Yeah.,27.337,27.557
37,4,1,"A monkey, a squirrel, and a bird are racing to the top of a coconut tree.",1.988,5.613
37,4,2,We'll get to banana first.,6.295,7.576
37,4,3,"The monkey, the squirrel, or the bird.",8.798,10.761
37,4,4,"I mean, if it's banana, I'm going to say monkey.",10.781,21.197
37,4,5,"But a bird has the ability to fly, so perhaps the bird.",25.203,28.468
37,5,1,"In a one-story pink house, there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower.",1.82,11.258
37,5,2,Everything was pink.,11.318,12.681
37,5,3,"What color were the stairs, probably?",12.701,14.404
37,5,4,Pink?,14.444,18.512
37,6,1,How many of each animal did Moses put on the ark?,1.786,3.973
37,6,2,Two.,5.678,5.879
37,6,3,In order for them to procreate.,5.919,8.547
37,6,4,A male and a female.,8.567,11.155
37,7,1,"The wind blows west, an electric train runs east, in which cardinal direction does a smoke from a locomotive blow.",2.377,8.823
37,7,2,"Wind blows west, train runs east.",11.085,22.995
37,7,3,"I'm not familiar with cardinal direction, technically.",26.178,29.221
37,7,4,I'm going to say west.,30.922,31.843
37,7,5,No.,35.08,35.591
37,8,1,"If only one match and you walk into a dark room where there is an oil lamp, a newspaper, and a wood, which thing would you light first?",1.82,9.594
37,8,2,I would say the oil lamp first.,15.204,16.487
37,8,3,Followed by the newspaper and then the wood.,18.39,20.554
37,9,1,It would be ethical for a man to marry the sister of his widow.,2.258,5.705
37,9,2,The sister of his widow.,5.745,7.649
37,9,3,"I mean, it's not blood related.",16.286,20.294
37,9,4,Yeah.,20.415,20.655
37,10,1,Which sentence is correct?,2.123,3.208
37,10,2,The yolk of the egg are white.,4.373,6.341
37,10,3,Or the yolk of the egg is white.,7.185,9.032
37,10,4,The yolk of the egg is white.,9.052,10.238
37,10,5,R is an incorrect.,10.659,11.543
38,1,1,Mary's father has five daughters but no sons.,2.714,5.659
38,1,2,"Nana, Nene, Nene, Nono.",5.919,8.824
38,1,3,What was the fifth daughter's name probably?,8.844,11.629
38,1,4,Probably Nunu because it's a vowel.,12.07,14.013
38,1,5,So yeah.,15.776,16.658
38,1,6,Nunu.,17.539,18.04
38,2,1,okay if you were running a race and you passed this person in second place,2.866,7.301
38,2,2,what place would you be in now,7.342,8.546
38,2,3,first so,8.586,12.64
38,3,1,It's a stormy night and a plane takes off from JFK Airport in New York.,1.617,5.502
38,3,2,"The storm worsens and the plane crashes half lands in the United States, the other half lands in Canada.",6.042,12.17
38,3,3,In which country do you bury the survivors?,12.911,15.074
38,3,4,That would be the country they came from.,16.035,19.619
38,4,1,"A monkey, a squirrel, and a bird are racing to the top of a coconut tree.",1.735,5.602
38,4,2,Who will get the banana...,5.803,6.905
38,4,3,"You can't get the banana, it's a coconut tree.",7.947,9.79
38,4,4,"Who will get the banana first, the monkey, the squirrel, or the bird?",12.495,15.481
38,4,5,None.,16.162,17.304
38,4,6,It's a coconut tree.,17.905,19.187
38,4,7,"Nice try, though.",22.033,22.714
38,5,1,"In a one-story pink house, there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower.",1.651,9.145
38,5,2,Everything was pink.,9.967,11.509
38,5,3,"What color were the stairs, probably?",11.529,13.092
38,5,4,"I mean, probably pink.",14.896,17.28
38,5,5,"This feels like it should be a trick question, but I don't think so.",19.023,25.195
38,6,1,How many of each animal did Moses put on the ark?,1.735,4.359
38,6,2,Moses didn't do the ark.,4.379,5.501
38,6,3,That was Noah.,5.521,6.182
38,6,4,So none.,6.603,8.906
38,6,5,None.,8.966,14.515
38,6,6,"It was Noah who, oh, Grandma.",14.555,17.6
38,6,7,On the ark according to...,26.434,29.599
38,6,8,"That's my subtle way of saying it's a nice story, but I don't think it happened.",33.899,37.564
38,7,1,wind blows west an electric train runs east in which cardinal direction does the smoke from the locomotor,1.195,8.366
38,7,2,there's no smoke it's electric tricksy question,8.446,14.635
38,7,3,ah no smoke it's an electric train,15.957,19.843
38,7,4,i don't think there's anything more to it than it,19.863,26.173
38,8,1,"If you have only one match and you walk into a dark room where there is an oil lamp, a newspaper and wood, which thing would you like first?",1.043,14.572
38,8,2,Probably the oil lamp.,14.592,16.656
38,8,3,You've had some tricksy questions though so now I'm more suspicious of this question.,18.391,22.277
38,8,4,I mean surely if you light the lamp you can then use that flame to light wood in a fire?,22.317,30.551
38,8,5,Sure let's just go with the oil lamp.,32.333,35.218
38,9,1,Would it be ethical for a man to marry the sister of his widow?,1.162,4.626
38,9,2,"I mean, ethics are personal.",4.646,8.751
38,9,3,"I mean, didn't they advise that in the Bible?",8.791,10.673
38,9,4,"But it's a bit dull, isn't it?",10.693,13.196
38,9,5,"I mean, for me, I don't know.",13.657,24.549
38,9,6,"It's not something I do, but does that mean it's unethical?",25.03,27.433
38,9,7,Not necessarily.,27.473,29.295
38,9,8,It depends entirely on the couple involved.,29.798,40.795
38,9,9,Less a question of ethics than a question of personal preference.,41.115,50.71
38,10,1,"Which sentence is correct? A, the yolk of the egg are white. No.",1.617,5.422
38,10,2,"B, the yolk of the egg is... Wait, what? Oh, grammatically correct.",5.982,12.09
38,10,3,"Well, B is correct grammatically. I spell grammatically correctly.",15.454,23.404
38,10,4,But both are incorrect.,24.505,29.852
39,1,1,"Mary's daughter. Mary's father has five daughters, but no sons.",2.697,6.507
39,1,2,Nana Nene. Nana Nene. Nene.,6.527,10.818
39,1,3,"No, no.",11.138,11.519
39,1,4,What is the fourth daughter's name?,12.442,14.166
39,1,5,Probably.,14.226,14.707
39,1,6,No.,16.372,16.572
39,2,1,running a race and you pass the person in second place,0.959,3.973
39,2,2,what second,4.154,5.46
39,2,3,asleep reading aloud and saying every thought,5.942,9.197
39,3,1,"A stormy night and a plane takes off from JFK Airport, New York.",1.027,6.032
39,3,2,The storm works and a plane crashes half-lands.,6.693,10.257
39,3,3,The plane crashes half-lands in the US.,11.378,15.022
39,3,4,And the other half-lands in Canada.,16.924,18.486
