subject_id,question,code,data_1,transcription_old,transcription_new,audio,d,c,data_2,Age,Gender,Household Income,Familiar
40,2,Reflect,2nd place,if you were running a race and you passed the person in second place What bless you Pee in this second plucks.," If you were running a race and you passed a person in second place, what place would you be in there? Second place.",https://app.phonic.ai/play/5e90a4d2e415d4a16cef4f2f,N,N,2,27.0,female,25-50k,
40,3,Lure,Ship the bodies to their native country,It's a stomach night in a plastics off from JFK Airport in New York with stone worsens and the blood gushed self ones in these US? Yeah  Yeah  Fund in Canada. Which country do you bury? The survivors? A where they're from. Surely you would. The body's back home. When people need you  you would understand you., It's a stormy night and a plane takes off from JFK airport in New York. The storm worsens and the plane crashes to the halflands in the US. In which country do you bury the survivors? Err... Where they're from? Surely you would shoot the bodies back home and if they're native you wouldn't just bury them,https://app.phonic.ai/play/5e90a506e77a5fea187b465e,N,Y,1,27.0,female,25-50k,
40,4,Lure,The bird,monkeys. Girl. That bird I was into the talk over Coconut tree. Look at the banana first monkey  this crew or the bird  The bird because he complied.," A monkey, a squirrel and a bird are racing to the top of a coconut tree. We will get the banana first. The monkey, the squirrel, or the bird. The bird! Because he can fly.",https://app.phonic.ai/play/5e90a520e77a5fea187b4663,N,Y,1,27.0,female,25-50k,
40,5,Lure,Pink,in a one story pink house. There's a person think camping Bishop in computer. Been champing table thing Finch. Our Everything's pink. Cool over the stairs  probably. Okay  great.," In a one-story pink house, there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, pink telephone, pink shower, everything was pink. What colour were the stairs? Probably. Pink. A pink house.",https://app.phonic.ai/play/5e90a536e415d4a16cef4f31,N,N,1,27.0,female,25-50k,
40,6,Lure,2,how many of each animal Moses put on the off  too., How many of each animal did Moses put on the ark? Two.,https://app.phonic.ai/play/5e90a544e415d4a16cef4f32,N,N,1,27.0,female,25-50k,
40,7,Other,I have no idea,the wind blows West Electric train Music sting in which God in our direction does the smoke on the locomotive. I've got no idea. I don't know what that means of Cardinal., The wind blows west and electric train runs east. In which cardinal direction does the smoke from the locomotive blow? I've got no idea. I don't know what that means. Of cardinal means.,https://app.phonic.ai/play/5e90a558e77a5fea187b4669,N,Y,1,27.0,female,25-50k,
40,8,Reflect,The match,if you have only one marching  you walk into a dark room where there was another along a new script  which I think would you like first? The match.," If you have only one match and you walk into a dark room where there is an oil lamp and newspaper and wood, which thing would you like first to match?",https://app.phonic.ai/play/5e90a56ee77a5fea187b466d,N,N,2,27.0,female,25-50k,
40,9,Lure,No really creepy,It would be a girl from on tomorrow. This system is a widow. No  no. Yes  they will be really creepy. Still with the phone.," Would it be ethical for a man to marry the sister of his widow? No, not at all. It would be really creepy. It's all of the family.",https://app.phonic.ai/play/5e90a586e77a5fea187b4670,Y,N,2,27.0,female,25-50k,
40,10,Lure,b) is white,which centers is quite yolk of the egg are white  the yolk of the egg is wiped  be his wife., Which sentence is correct? The yolk of the egg are white. The yolk of the egg is white. B is white.,https://app.phonic.ai/play/5e90a599e77a5fea187b4673,N,N,1,27.0,female,25-50k,
41,1,Reflect,Mary,Mary's father has five daughters  but no sons. Nana  Nini  Nini. No  no. What is the fifth daughter's name? Probably. Um so this is Mary's father? Marries daughter Andi. There's four more names  so I'm going to say to 50 Daughter's name is marry.," Mary's father has five daughters, but no sons. Nana, Nini, Nini, no, no. What is the fifth daughter's name probably? So this is Mary's father. Mary's daughter. And there's four more names. So I'm going to say the fifth daughter's name is Mary.",https://app.phonic.ai/play/5e833a3170f9e3507c79735d,N,Y,1,28.0,female,25-50k,Y
41,2,Reflect,2nd,if you were running a race and you passed the person in second place  what place would you be in now? Um  if you pass the person in second place  uh  then I'm replacing that person  and I would be in the second place. But I have heard of this one before  so I immediately recognized that," If you were running a race and you passed the person in second place, what place would you be in now? If you passed the person in second place, then I'm replacing that person and I would be in the second place. But I have heard of this one before, so I immediately recognized it.",https://app.phonic.ai/play/5e833a7570f9e3507c797363,N,Y,2,28.0,female,25-50k,Y
41,3,Reflect,You don't bury the survivors,It's a stormy night on a plane takes off from JFK Airport in New York with storm worsens and the plane crashes Huff lens in the United States  the other half lands in Canada. In which country do you bury the survivors? Uh  so  um  I guess because I was reading it slow enough  I caught it at the end. You don't bear two survivors because they have survived and their life  but it's a fun one. You been. I may have heard a similar virgin. Another version of this.," It's a stormy night and a plane takes off from JFK Airport in New York. The storm worsens and the plane crashes. Half lands in the United States, the other half lands in Canada. In which country do you bury the survivors? So I guess because I was reading it slow enough, I caught it at the end. You don't bury the survivors because they have survived and they're alive. But it's a fun one. Again, I may have heard a similar version, another version of this.",https://app.phonic.ai/play/5e833acd70f9e3507c797379,N,Y,2,28.0,female,25-50k,Y
41,4,Reflect,No one,monkey s girl and a bird are racing to the top of a coconut tree. Who will get the banana first? The monk Ms Curl or delivered. So it's a coconut tree. But who will get the banana first is the question. So the trick here is that there are no bananas on a coconut tree. So I'm going to say  um no one knowing rancid because there are no bananas.," Monkey, a squirrel, and a bird are racing to the top of a coconut tree. Who will get the banana first? The monkey, the squirrel, or the bird? So it's a coconut tree, but who will get the banana first is the question. So the trick here is that there are no bananas on a coconut tree. So I'm going to say no one. No one gets it because there are no bananas there.",https://app.phonic.ai/play/5e833b0570f9e3507c797388,N,Y,2,28.0,female,25-50k,Y
41,5,Reflect,No stairs in a one-storey house,in a one story pink house. There was a pink person  a pink cat  pink fish and computer. A pink chair. Think table of King telephone. A pink shower. Everything was pain. What color were the stairs? Probably. Um uh huh. In a one story house  there are no stairs. So I think I'm reading it again. Slowly enough. The one story just stands out to me  that such a throwaway detail that's meant that you're meant to  um  you know  you meant to miss it. But it's such a random detail that it just stands out to me. So no spared on a one story house.," In a one-story pink house, there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower. Everything was pink. What color were the stairs, probably? In a one-story house, there are no stairs. So I think reading it again slowly you know the one story just stands out to me that's such a throwaway detail that's meant that you're meant to you know you're meant to miss it but it's such a random detail that it just stands out to me. So no stairs in a one-story house.",https://app.phonic.ai/play/5e833b5570f9e3507c797390,N,Y,1,28.0,female,25-50k,Y
41,6,Reflect,,how many of each animal that Moses put on the Ark. But  uh okay  so Moses didn't put anyone on the Ark. It's Naz Arc  so I'm gonna say no.," How many of each animal did Moses put on the ark? But, okay, so Moses didn't put anyone on the ark. It's Noah's ark. So I'm going to say none.",https://app.phonic.ai/play/5e833b8570f9e3507c7973a4,N,Y,1,28.0,female,25-50k,Y
41,7,Reflect,No smoke from an electric train,the wind blows west. An electric train runs east  in which cardinal direction is a smoke from the locomotive blow. Okay  Um  no electric train does not blow any smoke.," The wind blows west. An electric train runs east. In which cardinal direction does the smoke from the locomotive blow? Okay. No, the electric train does not blow any smoke. Okay.",https://app.phonic.ai/play/5e833bc2abe39ce8526cc801,N,Y,2,28.0,female,25-50k,Y
41,8,Reflect,I'd light the match first,you have only one match and you walk into a dark room where there's an oil limp and newspaper and wood. Which thing would you like first? Um  so this one is in super obvious to me. So I have only one match for society to kind of strike it against something  I guess. Um but I'm walking into a darkroom. Um  I won't see where the oil lamp or the newspaper. The wood is in this dark room. So I need to like my match first  so I would look okay. Yeah  I would like my much first. All right.," If you have only one match and you walk into a dark room where there's an oil lamp and newspaper and wood, which thing would you light first? Ah. So this one is super obvious to me. So I have only one match. First of all, I need to kind of strike it against something. I guess. But I'm walking into a dark room. I won't see where the oil lamp or the newspaper or the wood is in this dark room. So I need to light my match first. So I would like... Oh, okay. Yeah, I would light my match first. All right. Okay.",https://app.phonic.ai/play/5e833c1770f9e3507c7973c8,Y,Y,2,28.0,female,25-50k,Y
